loan_amnt,term,int_rate,grade,sub_grade,annual_inc,dti,purpose,home_ownership,loan_status
12000.0,60,24.5,F,F3,75000.0,22.8,renewable_energy,RENT,Charged Off
30000.0,36,9.17,B,B2,69000.0,25.4,debt_consolidation,RENT,Fully Paid
12000.0,36,5.32,A,A1,37300.0,13.58,credit_card,MORTGAGE,Fully Paid
14125.0,36,10.65,B,B2,60000.0,12.89,debt_consolidation,MORTGAGE,Fully Paid
12000.0,36,7.39,A,A4,86000.0,12.7,debt_consolidation,RENT,Fully Paid
13500.0,36,8.18,B,B1,66950.0,16.25,debt_consolidation,RENT,Fully Paid
6000.0,36,11.53,B,B5,90000.0,17.6,debt_consolidation,MORTGAGE,Fully Paid
20000.0,36,12.69,C,C2,70000.0,32.85,credit_card,RENT,Charged Off
20000.0,60,19.19,E,E3,150000.0,12.56,credit_card,MORTGAGE,Charged Off
6000.0,36,11.53,B,B5,34000.0,22.98,debt_consolidation,MORTGAGE,Fully Paid
11200.0,36,8.18,B,B1,42000.0,23.17,debt_consolidation,MORTGAGE,Fully Paid
12000.0,36,10.15,B,B2,88900.0,17.78,credit_card,MORTGAGE,Fully Paid
10000.0,36,8.24,B,B1,50000.0,10.27,credit_card,RENT,Fully Paid
14000.0,60,13.33,C,C3,70000.0,6.94,debt_consolidation,RENT,Fully Paid
15000.0,36,7.35,A,A4,90000.0,44.27,debt_consolidation,MORTGAGE,Fully Paid
1000.0,36,15.99,C,C5,30000.0,23.76,debt_consolidation,RENT,Fully Paid
4500.0,36,15.31,C,C4,72000.0,22.55,debt_consolidation,RENT,Fully Paid
28000.0,60,13.99,C,C4,148000.0,14.77,debt_consolidation,MORTGAGE,Fully Paid
25000.0,60,22.91,E,E1,58369.0,11.0,debt_consolidation,MORTGAGE,Fully Paid
8000.0,36,19.03,D,D3,94000.0,16.06,home_improvement,MORTGAGE,Charged Off
5000.0,36,8.9,A,A5,30000.0,12.68,debt_consolidation,RENT,Fully Paid
8050.0,36,19.99,D,D4,60000.0,31.4,other,OWN,Charged Off
12325.0,36,25.89,G,G3,51500.0,24.94,debt_consolidation,MORTGAGE,Charged Off
19200.0,60,18.99,E,E3,55000.0,24.13,credit_card,RENT,Charged Off
20000.0,60,22.15,E,E5,82000.0,24.06,credit_card,MORTGAGE,Charged Off
3600.0,36,30.49,F,F4,76000.0,35.1,other,MORTGAGE,Charged Off
9100.0,36,18.25,E,E1,24000.0,15.8,credit_card,RENT,Charged Off
28200.0,60,26.3,E,E5,58000.0,25.04,credit_card,MORTGAGE,Fully Paid
5000.0,36,7.89,A,A5,50000.0,15.6,home_improvement,MORTGAGE,Fully Paid
18000.0,60,25.88,F,F4,65000.0,28.12,debt_consolidation,OWN,Charged Off
11700.0,36,14.09,B,B5,35000.0,11.79,credit_card,MORTGAGE,Fully Paid
18100.0,60,25.78,F,F5,43133.0,16.64,credit_card,RENT,Charged Off
13425.0,36,16.99,D,D3,36000.0,18.07,credit_card,RENT,Charged Off
16000.0,60,14.03,C,C2,100959.0,33.33,debt_consolidation,RENT,Charged Off
11200.0,60,15.59,D,D1,34000.0,34.7,credit_card,RENT,Fully Paid
16000.0,36,9.67,B,B1,65500.0,4.91,debt_consolidation,RENT,Charged Off
8000.0,36,6.97,A,A3,51500.0,14.54,debt_consolidation,OWN,Fully Paid
9675.0,36,28.88,G,G2,28500.0,42.15,other,OWN,Charged Off
17600.0,60,21.18,E,E3,44000.0,24.5,debt_consolidation,RENT,Charged Off
7500.0,36,16.55,D,D2,56000.0,22.12,home_improvement,MORTGAGE,Fully Paid
12000.0,36,8.9,A,A5,79000.0,7.69,credit_card,RENT,Fully Paid
15000.0,36,12.39,C,C1,52000.0,5.17,home_improvement,MORTGAGE,Charged Off
7500.0,36,19.52,E,E2,23000.0,30.05,debt_consolidation,RENT,Fully Paid
35000.0,60,21.15,E,E2,120000.0,15.37,debt_consolidation,MORTGAGE,Charged Off
4375.0,36,16.99,D,D3,28000.0,20.32,debt_consolidation,RENT,Fully Paid
6000.0,36,9.8,B,B3,41500.0,19.81,credit_card,RENT,Fully Paid
9000.0,36,16.24,C,C5,80752.0,15.22,medical,RENT,Fully Paid
7000.0,36,28.18,G,G1,14000.0,46.31,debt_consolidation,MORTGAGE,Charged Off
16000.0,36,5.32,A,A1,85000.0,20.15,home_improvement,MORTGAGE,Fully Paid
24000.0,60,24.85,E,E3,75000.0,14.32,debt_consolidation,MORTGAGE,Fully Paid
25000.0,60,16.29,D,D1,67000.0,6.9,debt_consolidation,RENT,Charged Off
11500.0,36,5.32,A,A1,66000.0,2.46,debt_consolidation,MORTGAGE,Fully Paid
11500.0,36,11.71,B,B3,74000.0,7.96,debt_consolidation,RENT,Fully Paid
9000.0,36,11.49,B,B5,83000.0,19.33,medical,MORTGAGE,Fully Paid
15000.0,60,25.57,F,F5,45000.0,5.33,other,RENT,Fully Paid
12000.0,36,18.85,D,D3,65000.0,16.01,other,RENT,Charged Off
17475.0,60,25.83,G,G2,70000.0,23.93,small_business,MORTGAGE,Fully Paid
18825.0,60,17.57,D,D4,59000.0,14.12,small_business,RENT,Charged Off
14975.0,60,24.5,F,F3,50000.0,20.36,debt_consolidation,RENT,Fully Paid
10875.0,36,19.99,E,E1,58000.0,46.74,home_improvement,OWN,Fully Paid
9600.0,36,9.8,B,B3,55000.0,21.94,debt_consolidation,MORTGAGE,Fully Paid
30000.0,60,11.44,B,B4,85000.0,8.2,debt_consolidation,MORTGAGE,Fully Paid
29175.0,60,16.2,C,C4,65000.0,15.71,debt_consolidation,MORTGAGE,Fully Paid
4875.0,36,21.18,E,E3,75000.0,13.2,debt_consolidation,MORTGAGE,Fully Paid
11725.0,36,15.61,D,D1,48000.0,15.4,other,MORTGAGE,Fully Paid
20000.0,60,8.9,A,A5,125000.0,4.22,home_improvement,MORTGAGE,Fully Paid
